w_ex,w_trip,strat_id,psu_id,YEAR,ST,ID_CODE,WAVE,var_id,CLS,wp_int,wp_catch,prim1_common,PARTY,INTSITE,TIME,PRT_CODE,CLS_ID,date,date_time_mrip,w_psu,w_int,ALMACO JACK_claim,ALMACO JACK_release,ATLANTIC SHARPNOSE SHARK_claim,ATLANTIC SHARPNOSE SHARK_release,BANDED RUDDERFISH_claim,BANDED RUDDERFISH_release,BLACK GROUPER_claim,BLACK GROUPER_release,BLACK SEA BASS_claim,BLACK SEA BASS_release,BLACKFIN TUNA_claim,BLACKFIN TUNA_release,BLACKTIP SHARK_claim,BLACKTIP SHARK_release,BLUEFISH_claim,BLUEFISH_release,COBIA_claim,COBIA_release,DOLPHIN_claim,DOLPHIN_release,GAG_claim,GAG_release,GRAY SNAPPER_claim,GRAY SNAPPER_release,GRAY TRIGGERFISH_claim,GRAY TRIGGERFISH_release,GREAT BARRACUDA_claim,GREAT BARRACUDA_release,GREATER AMBERJACK_claim,GREATER AMBERJACK_release,HOGFISH_claim,HOGFISH_release,KING MACKEREL_claim,KING MACKEREL_release,LANE SNAPPER_claim,LANE SNAPPER_release,LEMON SHARK_claim,LEMON SHARK_release,LIONFISH_claim,LIONFISH_release,LITTLE TUNNY_claim,LITTLE TUNNY_release,LITTLEHEAD PORGY_claim,LITTLEHEAD PORGY_release,MUTTON SNAPPER_claim,MUTTON SNAPPER_release,RED DRUM_claim,RED DRUM_release,RED GROUPER_claim,RED GROUPER_release,RED PORGY_claim,RED PORGY_release,RED SNAPPER_claim,RED SNAPPER_release,SAILFISH_claim,SAILFISH_release,SAND SEATROUT_claim,SAND SEATROUT_release,SCAMP_claim,SCAMP_release,SHEEPSHEAD_claim,SHEEPSHEAD_release,SPANISH MACKEREL_claim,SPANISH MACKEREL_release,SPINNER SHARK_claim,SPINNER SHARK_release,SPOTTED SEATROUT_claim,SPOTTED SEATROUT_release,TRIPLETAIL_claim,TRIPLETAIL_release,VERMILION SNAPPER_claim,VERMILION SNAPPER_release,WAHOO_claim,WAHOO_release,WHITE GRUNT_claim,WHITE GRUNT_release,WHITEBONE PORGY_claim,WHITEBONE PORGY_release,YELLOWTAIL SNAPPER_claim,YELLOWTAIL SNAPPER_release,mrip_non_cls_claim,mrip_non_cls_release,wave_year
1,307.9105850474582,2017061285wdS:8AM-8PM,201731285157492e7,2017,12,1574920170605018a,3,2017061285wdS:8AM-8PM,NA,379.917413873717,379.917413873717,NA,3,4073,16:01:00,1574920170605018a,NA,2017-06-05,2017-06-05T16:01:00Z,238.95503211991434,307.9105850474582,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,3_2017
4,307.9105850474582,2017061285wdS:8AM-8PM,201731285157492e7,2017,12,1574920170605024a,3,2017061285wdS:8AM-8PM,NA,725.212463416794,725.212463416794,ATLANTIC TARPON,4,4073,16:52:00,1574920170605024a,NA,2017-06-05,2017-06-05T16:52:00Z,238.95503211991434,1231.6423401898328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3_2017
1.5,307.9105850474582,2017061285wdS:8AM-8PM,201731285157492e7,2017,12,1574920170605025a,3,2017061285wdS:8AM-8PM,NA,276.592162341782,276.592162341782,ATLANTIC TARPON,3,4073,16:53:00,1574920170605025a,NA,2017-06-05,2017-06-05T16:53:00Z,238.95503211991434,461.8658775711873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,3_2017
1,307.9105850474582,2017061285wdS:8AM-8PM,201731285157492e7,2017,12,1574920170605027a,3,2017061285wdS:8AM-8PM,NA,379.917413873717,379.917413873717,ATLANTIC TARPON,1,4073,16:56:00,1574920170605027a,NA,2017-06-05,2017-06-05T16:56:00Z,238.95503211991434,307.9105850474582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,37.407115753442234,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170602001a,3,2017061285weS:8AM-8PM,NA,13.7925618975428,13.7925618975428,NA,2,562,11:20:00,1507120170602001a,NA,2017-06-02,2017-06-02T11:20:00Z,17.295158522102415,37.407115753442234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3_2017
1,37.407115753442234,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170602003a,3,2017061285weS:8AM-8PM,NA,28.0413531639154,28.0413531639154,MUTTON SNAPPER,1,562,12:24:00,1507120170602003a,NA,2017-06-02,2017-06-02T12:24:00Z,17.295158522102415,37.407115753442234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,3_2017
3,24.54963267815781,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170602004a,3,2017061285weS:8AM-8PM,NA,37.2876655104349,37.2876655104349,ATLANTIC TARPON,3,562,12:45:00,1507120170602004a,NA,2017-06-02,2017-06-02T12:45:00Z,17.295158522102415,73.64889803447343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,37.407115753442234,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170602005a,3,2017061285weS:8AM-8PM,NA,13.7925618975428,13.7925618975428,ATLANTIC TARPON,2,562,12:54:00,1507120170602005a,NA,2017-06-02,2017-06-02T12:54:00Z,17.295158522102415,37.407115753442234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,32.80723398862342,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170602007a,3,2017061285weS:8AM-8PM,NA,13.7925618975428,13.7925618975428,ATLANTIC TARPON,1,562,14:13:00,1507120170602007a,NA,2017-06-02,2017-06-02T14:13:00Z,12.904884131700342,32.80723398862342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,452.53819901927164,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170611003a,3,2017061285weS:8AM-8PM,NA,685.124932883891,685.124932883891,NA,5,1340,15:50:00,1507120170611003a,NA,2017-06-11,2017-06-11T15:50:00Z,208.20467504309116,452.53819901927164,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,140.46660599240965,2017061285weS:8AM-8PM,20173128515071202e5,2017,12,1507120170625001a,3,2017061285weS:8AM-8PM,NA,163.875773260451,163.875773260451,NA,2,1983,11:50:00,1507120170625001a,NA,2017-06-25,2017-06-25T11:50:00Z,57.8292173788577,140.46660599240965,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,2,1,3_2017
2,32.41819636305349,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170609002a,3,2017061285weS:8AM-8PM,NA,31.574626242562,31.574626242562,ATLANTIC TARPON,2,125,13:18:00,1563120170609002a,NA,2017-06-09,2017-06-09T13:18:00Z,17.389815370933313,64.83639272610698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,36.22559628770588,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170609003a,3,2017061285weS:8AM-8PM,NA,34.1756702880006,34.1756702880006,NA,1,125,14:19:00,1563120170609003a,NA,2017-06-09,2017-06-09T14:19:00Z,12.933982820528446,36.22559628770588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3_2017
3,23.36811321242146,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170609006a,3,2017061285weS:8AM-8PM,NA,94.2116811066735,94.2116811066735,NA,3,125,16:22:00,1563120170609006a,NA,2017-06-09,2017-06-09T16:22:00Z,12.933982820528446,70.10433963726437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,37.52530575566318,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170611001a,3,2017061285weS:8AM-8PM,NA,13.8691830285528,13.8691830285528,NA,2,562,13:21:00,1563120170611001a,NA,2017-06-11,2017-06-11T13:21:00Z,17.407962843274493,37.52530575566318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,37.52530575566318,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170611003a,3,2017061285weS:8AM-8PM,NA,13.8691830285528,13.8691830285528,NA,2,562,13:52:00,1563120170611003a,NA,2017-06-11,2017-06-11T13:52:00Z,17.407962843274493,37.52530575566318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,32.95497971774217,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170611005a,3,2017061285weS:8AM-8PM,NA,13.8691830285528,13.8691830285528,NA,2,562,14:29:00,1563120170611005a,NA,2017-06-11,2017-06-11T14:29:00Z,13.045897384650083,32.95497971774217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,140.66769075743073,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170617002a,3,2017061285weS:8AM-8PM,NA,164.140806906392,164.140806906392,NA,1,954,15:10:00,1563120170617002a,NA,2017-06-17,2017-06-17T15:10:00Z,55.994338972012166,140.66769075743073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3_2017
1,452.53819901927164,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170617003a,3,2017061285weS:8AM-8PM,NA,467.390183763065,467.390183763065,ATLANTIC TARPON,1,4076,17:49:00,1563120170617003a,NA,2017-06-17,2017-06-17T17:49:00Z,252.30635847500122,452.53819901927164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3_2017
1,211.41372740243202,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170618001a,3,2017061285weS:8AM-8PM,NA,126.598917234021,126.598917234021,ATLANTIC TARPON,1,509,11:34:00,1563120170618001a,NA,2017-06-18,2017-06-18T11:34:00Z,65.49022797249896,211.41372740243202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,211.41372740243202,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170618002a,3,2017061285weS:8AM-8PM,NA,126.598917234021,126.598917234021,ATLANTIC TARPON,1,509,11:48:00,1563120170618002a,NA,2017-06-18,2017-06-18T11:48:00Z,65.49022797249896,211.41372740243202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3_2017
1,211.41372740243202,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170618003a,3,2017061285weS:8AM-8PM,NA,126.598917234021,126.598917234021,ATLANTIC TARPON,2,509,12:05:00,1563120170618003a,NA,2017-06-18,2017-06-18T12:05:00Z,65.49022797249896,211.41372740243202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3_2017
1,173.30047127501743,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170618005a,3,2017061285weS:8AM-8PM,NA,126.598917234021,126.598917234021,ATLANTIC TARPON,1,509,14:58:00,1563120170618005a,NA,2017-06-18,2017-06-18T14:58:00Z,52.49861669187305,173.30047127501743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
2,39.66561424759069,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170630001a,3,2017061285weS:8AM-8PM,NA,40.9714507586814,40.9714507586814,BONEFISH,2,562,11:37:00,1563120170630001a,NA,2017-06-30,2017-06-30T11:37:00Z,17.192662091798795,79.33122849518138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,41.73018634007743,2017061285weS:8AM-8PM,20173128515631202e5,2017,12,1563120170630002a,3,2017061285weS:8AM-8PM,NA,21.5082304248891,21.5082304248891,ATLANTIC TARPON,4,562,16:05:00,1563120170630002a,NA,2017-06-30,2017-06-30T16:05:00Z,12.852741278286642,41.73018634007743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3_2017
2.5,87.39731789458435,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170609001a,3,2017061285weS:8AM-8PM,NA,266.716472288027,266.716472288027,SEA BASS FAMILY,5,3471,14:55:00,1572020170609001a,NA,2017-06-09,2017-06-09T14:55:00Z,12.675306932732763,218.49329473646085,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3_2017
1,98.96905266234032,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170609003a,3,2017061285weS:8AM-8PM,NA,109.181187842409,109.181187842409,NA,1,3471,15:50:00,1572020170609003a,NA,2017-06-09,2017-06-09T15:50:00Z,12.675306932732763,98.96905266234032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
5,28.226882576653896,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170611003a,3,2017061285weS:8AM-8PM,NA,164.75595577975199,164.75595577975199,NA,5,125,11:40:00,1572020170611003a,NA,2017-06-11,2017-06-11T11:40:00Z,17.444371654449967,141.13441288326948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
2,27.840907273581475,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170611004a,3,2017061285weS:8AM-8PM,NA,68.3969812390993,68.3969812390993,NA,2,125,14:50:00,1572020170611004a,NA,2017-06-11,2017-06-11T14:50:00Z,13.026418496825269,55.68181454716295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1.5,148.94944308217146,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170624001a,3,2017061285weS:8AM-8PM,NA,273.215455060903,273.215455060903,DOLPHIN,6,788,15:07:00,1572020170624001a,NA,2017-06-24,2017-06-24T15:07:00Z,50.92144181042456,223.42416462325718,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,155.37818461981368,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170624009a,3,2017061285weS:8AM-8PM,NA,183.529525000157,183.529525000157,NA,6,788,15:20:00,1572020170624005a,NA,2017-06-24,2017-06-24T15:20:00Z,50.92144181042456,155.37818461981368,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,3_2017
1.6666666666666667,147.66369477464303,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170624011a,3,2017061285weS:8AM-8PM,NA,303.110765081152,303.110765081152,TUNA GENUS,5,788,16:00:00,1572020170624011a,NA,2017-06-24,2017-06-24T16:00:00Z,50.92144181042456,246.10615795773836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
5,90.50763980385433,2017061285weS:8AM-8PM,20173128515720202e5,2017,12,1572020170624014a,3,2017061285weS:8AM-8PM,NA,896.859300607464,896.859300607464,NA,5,788,17:53:00,1572020170624014a,NA,2017-06-24,2017-06-24T17:53:00Z,364,452.53819901927164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1,11.007185369949388,2017062815wdS:8AM-8PM,20173281515377202e5,2017,28,1537720170613001a,3,2017062815wdS:8AM-8PM,NA,26.1876349891557,26.1876349891557,NA,6,4254,12:20:00,1537720170613001a,NA,2017-06-13,2017-06-13T12:20:00Z,5.503592684974695,11.007185369949388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1.5,11.007185369949388,2017062815wdS:8AM-8PM,20173281515377202e5,2017,28,1537720170613007a,3,2017062815wdS:8AM-8PM,NA,96.670160633716307,96.670160633716307,RED SNAPPER,6,4254,12:35:00,1537720170613007a,NA,2017-06-13,2017-06-13T12:35:00Z,5.503592684974695,16.51077805492408,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
3,11.007185369949388,2017062815wdS:8AM-8PM,20173281515377202e5,2017,28,1537720170613011a,3,2017062815wdS:8AM-8PM,NA,244.687915966134,244.687915966134,NA,6,4254,12:50:00,1537720170613011a,NA,2017-06-13,2017-06-13T12:50:00Z,5.503592684974695,33.02155610984816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1.5,10.45853342350845,2017062815wdS:8AM-8PM,20173281515673202e5,2017,28,1567320170608001a,3,2017062815wdS:8AM-8PM,NA,91.8516470889871,91.8516470889871,RED SNAPPER,3,4254,12:47:00,1567320170608001a,NA,2017-06-08,2017-06-08T12:47:00Z,5.200215230022259,15.687800135262677,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3_2017
1.3333333333333333,1.9490894188898147,2017062815weS:8AM-8PM,20173281515377202e5,2017,28,1537720170630001a,3,2017062815weS:8AM-8PM,NA,20.5302958227326,20.5302958227326,NA,4,4254,12:45:00,1537720170630001a,NA,2017-06-30,2017-06-30T12:45:00Z,2.0779805761514676,1.740412372576787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1.3333333333333333,2.5061676251624623,2017062815weS:8AM-8PM,20173281515377202e5,2017,28,1537720170630004a,3,2017062815weS:8AM-8PM,NA,16.2220270437545,16.2220270437545,RED SNAPPER,4,4254,14:00:00,1537720170630004a,NA,2017-06-30,2017-06-30T14:00:00Z,2.313168712695503,3.3415568335499497,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3_2017
1,2.5705005959847815,2017062815weS:8AM-8PM,20173281515377202e5,2017,28,1537720170630007a,3,2017062815weS:8AM-8PM,NA,12.1665202828158,12.1665202828158,RED SNAPPER,4,4254,14:20:00,1537720170630007a,NA,2017-06-30,2017-06-30T14:20:00Z,2.313168712695503,2.5705005959847815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3_2017
